"date","Area_Name","Area_Type","Mortgage Affordability Index","Deposit Affordability Index","Rent Affordability Index"
2014-09-30,"Waimakariri District","TA",0.89,0.9597,0.9879
2014-09-30,"Waimate District","TA",0.8709,0.9392,0.8963
2014-09-30,"Waipa District","TA",0.8957,0.9659,1.01
2014-09-30,"Wairoa District","TA",1.1396,1.2289,1.001
2014-09-30,"Waitaki District","TA",0.9729,1.0492,1.0015
2014-09-30,"Waitomo District","TA",1.0051,1.0838,1.0226
2014-09-30,"Wellington City","TA",0.9555,1.0304,1.0769
2014-09-30,"Western Bay of Plenty District","TA",0.9455,1.0196,1.0438
2014-09-30,"Westland District","TA",0.9322,1.0052,1.0283
2014-09-30,"Whakatane District","TA",1.0089,1.088,1.0308
2014-09-30,"Whanganui District","TA",1.0195,1.0994,1.0554
2014-09-30,"Whangarei District","TA",0.9744,1.0508,1.0379
2014-09-30,"Auckland","Reg",0.7572,0.8165,1.0071
2014-09-30,"Bay of Plenty","Reg",0.9522,1.0268,1.033
2014-09-30,"Canterbury","Reg",0.8545,0.9215,0.9292
2014-09-30,"Gisborne","Reg",0.9994,1.0777,1.0645
2014-09-30,"Hawke's Bay","Reg",0.9666,1.0423,1.0453
2014-09-30,"Manawatu-Wanganui","Reg",0.9878,1.0652,1.0286
2014-09-30,"Marlborough","Reg",0.9696,1.0455,1.0179
2014-09-30,"Nelson","Reg",0.95,1.0244,1.062
2014-09-30,"Northland","Reg",0.9893,1.0668,1.0478
2014-09-30,"Otago","Reg",0.9198,0.9919,1.1259
2014-09-30,"Southland","Reg",0.9964,1.0745,1.0487
2014-09-30,"Taranaki","Reg",0.9361,1.0094,1.0355
2014-09-30,"Tasman","Reg",0.9347,1.0079,1.033
2014-09-30,"Waikato","Reg",0.9369,1.0103,1.0222
2014-09-30,"Wellington","Reg",0.9653,1.0409,1.07
2014-09-30,"West Coast","Reg",0.9877,1.0651,1.124
2014-12-31,"Ashburton District","TA",0.8642,0.9195,0.9786
2014-12-31,"Buller District","TA",1.0178,1.0829,1.2794
2014-12-31,"Carterton District","TA",0.9432,1.0036,0.9724
2014-12-31,"Central Hawkes Bay District","TA",1.0502,1.1174,1.0331
2014-12-31,"Central Otago District","TA",0.9621,1.0237,0.985
2014-12-31,"Christchurch City","TA",0.8485,0.9028,0.9228
2014-12-31,"Clutha District","TA",0.9846,1.0476,0.9644
2014-12-31,"Dunedin City","TA",0.9694,1.0315,1.1409
2014-12-31,"Far North District","TA",1.043,1.1098,1.0609
2014-12-31,"Gisborne District","TA",1.0146,1.0796,1.0546
2014-12-31,"Gore District","TA",1.0486,1.1157,1.0196
2014-12-31,"Grey District","TA",0.9736,1.036,1.0739
2014-12-31,"Hamilton City","TA",0.8933,0.9505,1.0086
2014-12-31,"Hastings District","TA",0.9795,1.0422,1.0443
2014-12-31,"Hauraki District","TA",1.0171,1.0822,1.0528
2014-12-31,"Horowhenua District","TA",1.0106,1.0753,1.0473
2014-12-31,"Hurunui District","TA",0.9504,1.0113,1.0175
2014-12-31,"Invercargill City","TA",1.0016,1.0658,1.0391
2014-12-31,"Kaikoura District","TA",0.9292,0.9887,0.9967
2014-12-31,"Kaipara District","TA",0.923,0.9821,1.0387
2014-12-31,"Kapiti Coast District","TA",0.9478,1.0085,1.0041
2014-12-31,"Kawerau District","TA",1.1043,1.1751,1.0424
2014-12-31,"Hutt City","TA",0.981,1.0439,1.0534
2014-12-31,"MacKenzie District","TA",0.8935,0.9507,1.0416
2014-12-31,"Manawatu District","TA",1.0086,1.0732,0.9516
2014-12-31,"Marlborough District","TA",0.9817,1.0446,1.0065
2014-12-31,"Masterton District","TA",1.0317,1.0978,1.0319
2014-12-31,"Matamata Piako District","TA",0.951,1.0119,1.0313
2014-12-31,"Napier City","TA",0.9615,1.0231,1.0298
2014-12-31,"Nelson City","TA",0.9658,1.0277,1.0676
2014-12-31,"New Plymouth District","TA",0.9238,0.983,1.0267
2014-12-31,"New Zealand","NZ",0.8361,0.8897,1.0159
2014-12-31,"Opotiki District","TA",1.0487,1.1159,1.0407
2014-12-31,"Otorohanga District","TA",1.0726,1.1413,1.0724
2014-12-31,"Palmerston North City","TA",0.9682,1.0302,0.9957
2014-12-31,"Porirua City","TA",1.0205,1.0859,1.1037
2014-12-31,"Queenstown Lakes District","TA",0.9089,0.9671,1.0295
2014-12-31,"Rangitikei District","TA",1.0651,1.1333,1.0486
2014-12-31,"Rotorua District","TA",1.0128,1.0777,1.0188
2014-12-31,"Ruapehu District","TA",1.1489,1.2224,1.0659
2014-12-31,"Selwyn District","TA",0.8586,0.9136,0.959
2014-12-31,"South Taranaki District","TA",1.0224,1.0878,1.0506
2014-12-31,"South Waikato District","TA",1.0567,1.1244,1.0168
2014-12-31,"South Wairarapa District","TA",1.0578,1.1255,1.0978
2014-12-31,"Southland District","TA",1.1091,1.1801,1.1009
2014-12-31,"Stratford District","TA",1.0331,1.0992,1.0315
2014-12-31,"Tararua District","TA",1.0104,1.0751,1.078
2014-12-31,"Tasman District","TA",0.9457,1.0063,1.0336
2014-12-31,"Taupo District","TA",1.0333,1.0994,1.0395
2014-12-31,"Tauranga City","TA",0.9601,1.0216,1.0079
2014-12-31,"Thames Coromandel District","TA",0.9655,1.0273,1.0274
2014-12-31,"Timaru District","TA",0.8895,0.9465,0.9626
2014-12-31,"Upper Hutt City","TA",1.018,1.0832,1.0563
2014-12-31,"Waikato District","TA",0.9357,0.9956,1.0557
2014-12-31,"Waimakariri District","TA",0.8974,0.9548,1.0003
2014-12-31,"Waimate District","TA",0.8563,0.9111,0.9075
2014-12-31,"Waipa District","TA",0.8992,0.9568,1.0164
2014-12-31,"Wairoa District","TA",1.1132,1.1845,0.9413
2014-12-31,"Waitaki District","TA",1.0074,1.0719,1.0266
2014-12-31,"Waitomo District","TA",1.0223,1.0878,1.0066
2014-12-31,"Wellington City","TA",0.9569,1.0181,1.0698
2014-12-31,"Western Bay of Plenty District","TA",0.9628,1.0244,1.044
2014-12-31,"Westland District","TA",0.9912,1.0547,0.9572
2014-12-31,"Whakatane District","TA",1.0148,1.0798,1.0323
2014-12-31,"Whanganui District","TA",1.0274,1.0931,1.0636
2014-12-31,"Whangarei District","TA",0.9711,1.0333,1.0342
2014-12-31,"Auckland","Reg",0.7318,0.7787,1.0007
2014-12-31,"Bay of Plenty","Reg",0.9652,1.027,1.0169
2014-12-31,"Canterbury","Reg",0.8699,0.9256,0.937
2014-12-31,"Gisborne","Reg",1.0146,1.0796,1.0546
2014-12-31,"Hawke's Bay","Reg",0.9794,1.0421,1.0382
2014-12-31,"Manawatu-Wanganui","Reg",0.9955,1.0592,1.0148
2014-12-31,"Marlborough","Reg",0.9817,1.0446,1.0065
2014-12-31,"Nelson","Reg",0.9658,1.0277,1.0675
2014-12-31,"Northland","Reg",0.9911,1.0546,1.0459
2014-12-31,"Otago","Reg",0.9362,0.9962,1.1096
2014-12-31,"Southland","Reg",1.0361,1.1024,1.0553
2014-12-31,"Taranaki","Reg",0.936,0.9959,1.03
2014-12-31,"Tasman","Reg",0.9457,1.0063,1.0338
2014-12-31,"Waikato","Reg",0.9412,1.0014,1.0248
2014-12-31,"Wellington","Reg",0.9757,1.0382,1.0686
2014-12-31,"West Coast","Reg",0.9987,1.0626,1.1088
2015-03-31,"Ashburton District","TA",0.889,0.9206,0.9644
2015-03-31,"Buller District","TA",1.0596,1.0971,1.2892
2015-03-31,"Carterton District","TA",0.9412,0.9746,1.0276
2015-03-31,"Central Hawkes Bay District","TA",1.0551,1.0925,1.0121
2015-03-31,"Central Otago District","TA",0.9788,1.0135,0.9844
2015-03-31,"Christchurch City","TA",0.8794,0.9106,0.914
2015-03-31,"Clutha District","TA",1.007,1.0427,1.0284
2015-03-31,"Dunedin City","TA",0.9919,1.027,1.0312
2015-03-31,"Far North District","TA",1.0533,1.0907,1.0683
2015-03-31,"Gisborne District","TA",1.0702,1.1082,1.0669
2015-03-31,"Gore District","TA",1.0954,1.1342,1.0259
2015-03-31,"Grey District","TA",1.0103,1.0461,1.0742
2015-03-31,"Hamilton City","TA",0.9088,0.9411,1.0016
2015-03-31,"Hastings District","TA",0.9919,1.0271,1.0315
2015-03-31,"Hauraki District","TA",1.0539,1.0912,1.0691
2015-03-31,"Horowhenua District","TA",1.0329,1.0695,1.0499
2015-03-31,"Hurunui District","TA",0.9724,1.0068,0.9901
2015-03-31,"Invercargill City","TA",1.0421,1.079,1.058
2015-03-31,"Kaikoura District","TA",0.9393,0.9726,0.9975
2015-03-31,"Kaipara District","TA",0.9473,0.9809,1.0099
2015-03-31,"Kapiti Coast District","TA",0.9809,1.0156,0.991
2015-03-31,"Kawerau District","TA",1.1235,1.1633,1.0441
2015-03-31,"Hutt City","TA",1.0125,1.0484,1.0503
2015-03-31,"MacKenzie District","TA",0.9432,0.9766,1.0479
2015-03-31,"Manawatu District","TA",1.048,1.0852,1.0152
2015-03-31,"Marlborough District","TA",1.0171,1.0531,1.0131
2015-03-31,"Masterton District","TA",1.0494,1.0866,1.0091
2015-03-31,"Matamata Piako District","TA",0.959,0.993,1.0174
2015-03-31,"Napier City","TA",0.997,1.0323,1.0449
2015-03-31,"Nelson City","TA",0.9912,1.0263,1.0498
2015-03-31,"New Plymouth District","TA",0.9505,0.9842,1.016
2015-03-31,"New Zealand","NZ",0.84,0.8698,0.9998
2015-03-31,"Opotiki District","TA",1.0775,1.1157,1.1071
2015-03-31,"Otorohanga District","TA",1.0214,1.0577,1.0165
2015-03-31,"Palmerston North City","TA",0.9992,1.0347,1.0044
2015-03-31,"Porirua City","TA",1.0364,1.0731,1.0747
2015-03-31,"Queenstown Lakes District","TA",0.9452,0.9787,1.0329
2015-03-31,"Rangitikei District","TA",1.1657,1.2071,1.0608
2015-03-31,"Rotorua District","TA",1.0349,1.0716,1.0216
2015-03-31,"Ruapehu District","TA",1.1684,1.2098,1.0998
2015-03-31,"Selwyn District","TA",0.8729,0.9038,1
2015-03-31,"South Taranaki District","TA",1.0234,1.0597,1.0513
2015-03-31,"South Waikato District","TA",1.0978,1.1367,1.0304
2015-03-31,"South Wairarapa District","TA",1.0836,1.122,1.1178
2015-03-31,"Southland District","TA",1.1153,1.1548,1.1347
2015-03-31,"Stratford District","TA",0.9948,1.0301,1.0285
2015-03-31,"Tararua District","TA",1.0487,1.0859,1.0781
2015-03-31,"Tasman District","TA",0.9847,1.0196,1.0253
2015-03-31,"Taupo District","TA",1.0606,1.0982,1.0296
2015-03-31,"Tauranga City","TA",0.959,0.993,0.9905
2015-03-31,"Thames Coromandel District","TA",1.0036,1.0392,1.0299
2015-03-31,"Timaru District","TA",0.903,0.935,0.9569
2015-03-31,"Upper Hutt City","TA",1.033,1.0696,1.0568
2015-03-31,"Waikato District","TA",0.9414,0.9747,1.0545
2015-03-31,"Waimakariri District","TA",0.9293,0.9622,1.0095
2015-03-31,"Waimate District","TA",0.886,0.9175,0.902
2015-03-31,"Waipa District","TA",0.9194,0.952,1.0072
2015-03-31,"Wairoa District","TA",1.1571,1.1981,0.9707
2015-03-31,"Waitaki District","TA",1.0219,1.0581,1.0137
2015-03-31,"Waitomo District","TA",0.9226,0.9553,1.0308
2015-03-31,"Wellington City","TA",0.9876,1.0226,1.0223
2015-03-31,"Western Bay of Plenty District","TA",0.9917,1.0269,1.0068
2015-03-31,"Westland District","TA",1.0056,1.0412,0.9788
2015-03-31,"Whakatane District","TA",1.0473,1.0844,1.0205
2015-03-31,"Whanganui District","TA",1.0602,1.0978,1.0586
2015-03-31,"Whangarei District","TA",0.9954,1.0307,1.0332
2015-03-31,"Auckland","Reg",0.7218,0.7474,0.9845
2015-03-31,"Bay of Plenty","Reg",0.971,1.0055,1.0048
2015-03-31,"Canterbury","Reg",0.8977,0.9295,0.9301
2015-03-31,"Gisborne","Reg",1.0702,1.1082,1.0669
2015-03-31,"Hawke's Bay","Reg",1.0017,1.0372,1.0369
2015-03-31,"Manawatu-Wanganui","Reg",1.03,1.0665,1.0258
2015-03-31,"Marlborough","Reg",1.0171,1.0531,1.013
2015-03-31,"Nelson","Reg",0.9912,1.0263,1.0497
2015-03-31,"Northland","Reg",1.0108,1.0467,1.0451
2015-03-31,"Otago","Reg",0.9553,0.9891,1.0409
2015-03-31,"Southland","Reg",1.0702,1.1082,1.073
2015-03-31,"Taranaki","Reg",0.957,0.9909,1.0208
2015-03-31,"Tasman","Reg",0.9847,1.0196,1.0256
2015-03-31,"Waikato","Reg",0.9625,0.9967,1.0203
2015-03-31,"Wellington","Reg",1.0048,1.0404,1.0295
2015-03-31,"West Coast","Reg",1.0292,1.0656,1.1171
2015-06-30,"Ashburton District","TA",0.9401,0.9309,0.9459
2015-06-30,"Buller District","TA",1.1411,1.1301,1.3597
2015-06-30,"Carterton District","TA",1.0206,1.0107,0.992
2015-06-30,"Central Hawkes Bay District","TA",1.1128,1.102,0.9998
2015-06-30,"Central Otago District","TA",1.0193,1.0094,1.0047
2015-06-30,"Christchurch City","TA",0.9092,0.9003,0.9459
2015-06-30,"Clutha District","TA",1.0228,1.0128,1.0006
2015-06-30,"Dunedin City","TA",1.0145,1.0046,1.2068
2015-06-30,"Far North District","TA",1.1275,1.1166,1.05
2015-06-30,"Gisborne District","TA",1.1081,1.0973,1.0613
2015-06-30,"Gore District","TA",1.0963,1.0856,1.0188
2015-06-30,"Grey District","TA",1.0476,1.0374,1.0671
2015-06-30,"Hamilton City","TA",0.9093,0.9004,1.0093
2015-06-30,"Hastings District","TA",1.0361,1.026,1.0545
2015-06-30,"Hauraki District","TA",1.0432,1.033,1.0689
2015-06-30,"Horowhenua District","TA",1.1037,1.0929,1.0631
2015-06-30,"Hurunui District","TA",0.9895,0.9799,0.905
2015-06-30,"Invercargill City","TA",1.0876,1.077,1.0262
2015-06-30,"Kaikoura District","TA",1.0167,1.0068,1.0177
2015-06-30,"Kaipara District","TA",0.9606,0.9513,1.0671
2015-06-30,"Kapiti Coast District","TA",1.0205,1.0106,1.0194
2015-06-30,"Kawerau District","TA",1.143,1.1319,0.9252
2015-06-30,"Hutt City","TA",1.0711,1.0607,1.0435
2015-06-30,"MacKenzie District","TA",0.9641,0.9547,1.0712
2015-06-30,"Manawatu District","TA",1.0988,1.0881,0.9577
2015-06-30,"Marlborough District","TA",1.0455,1.0353,1.0272
2015-06-30,"Masterton District","TA",1.1181,1.1072,1.0195
2015-06-30,"Matamata Piako District","TA",1.0315,1.0215,1.0076
2015-06-30,"Napier City","TA",1.0429,1.0328,1.069
2015-06-30,"Nelson City","TA",1.0349,1.0249,1.0622
2015-06-30,"New Plymouth District","TA",0.9839,0.9743,1.0389
2015-06-30,"New Zealand","NZ",0.8554,0.847,1.0132
2015-06-30,"Opotiki District","TA",1.1369,1.1259,0.9755
2015-06-30,"Otorohanga District","TA",1.1597,1.1484,1.0113
2015-06-30,"Palmerston North City","TA",1.0452,1.0351,1.0236
2015-06-30,"Porirua City","TA",1.0793,1.0688,1.0745
2015-06-30,"Queenstown Lakes District","TA",0.9818,0.9723,0.9844
2015-06-30,"Rangitikei District","TA",1.1915,1.1799,1.0302
2015-06-30,"Rotorua District","TA",1.0833,1.0728,1.027
2015-06-30,"Ruapehu District","TA",1.2922,1.2796,0.9906
2015-06-30,"Selwyn District","TA",0.9384,0.9292,1.0063
2015-06-30,"South Taranaki District","TA",1.073,1.0626,1.0519
2015-06-30,"South Waikato District","TA",1.1079,1.0972,1.0081
2015-06-30,"South Wairarapa District","TA",1.1531,1.1419,1.0977
2015-06-30,"Southland District","TA",1.1456,1.1344,1.1415
2015-06-30,"Stratford District","TA",1.0933,1.0827,1.022
2015-06-30,"Tararua District","TA",1.0966,1.086,1.0713
2015-06-30,"Tasman District","TA",1.0422,1.0321,1.0414
2015-06-30,"Taupo District","TA",1.1066,1.0959,1.0321
2015-06-30,"Tauranga City","TA",0.9762,0.9668,0.9969
2015-06-30,"Thames Coromandel District","TA",1.0352,1.0252,1.0167
2015-06-30,"Timaru District","TA",0.9291,0.9201,0.9835
2015-06-30,"Upper Hutt City","TA",1.0768,1.0663,1.0376
2015-06-30,"Waikato District","TA",0.9611,0.9517,1.0273
2015-06-30,"Waimakariri District","TA",0.9746,0.9652,1.0084
2015-06-30,"Waimate District","TA",0.9649,0.9556,0.8067
2015-06-30,"Waipa District","TA",0.9534,0.9442,1.0156
2015-06-30,"Wairoa District","TA",1.2016,1.19,0.9829
2015-06-30,"Waitaki District","TA",1.0404,1.0303,1.0119
2015-06-30,"Waitomo District","TA",1.0276,1.0176,1.064
2015-06-30,"Wellington City","TA",1.0392,1.0291,1.0867
2015-06-30,"Western Bay of Plenty District","TA",1.0154,1.0055,1.028
2015-06-30,"Westland District","TA",1.0456,1.0354,0.8983
2015-06-30,"Whakatane District","TA",1.1064,1.0957,1.0075
2015-06-30,"Whanganui District","TA",1.1264,1.1154,1.0605
2015-06-30,"Whangarei District","TA",1.03,1.02,1.0327
2015-06-30,"Auckland","Reg",0.7219,0.7149,0.9862
2015-06-30,"Bay of Plenty","Reg",0.9981,0.9884,1.0073
2015-06-30,"Canterbury","Reg",0.9335,0.9245,0.9591
2015-06-30,"Gisborne","Reg",1.1081,1.0973,1.0613
2015-06-30,"Hawke's Bay","Reg",1.0455,1.0354,1.0573
2015-06-30,"Manawatu-Wanganui","Reg",1.084,1.0735,1.03
2015-06-30,"Marlborough","Reg",1.0455,1.0353,1.0272
2015-06-30,"Nelson","Reg",1.0349,1.0249,1.0621
2015-06-30,"Northland","Reg",1.0543,1.044,1.0447
2015-06-30,"Otago","Reg",0.9779,0.9684,1.1026
2015-06-30,"Southland","Reg",1.1076,1.0969,1.0476
2015-06-30,"Taranaki","Reg",0.9969,0.9873,1.0395
2015-06-30,"Tasman","Reg",1.0422,1.0321,1.0416
2015-06-30,"Waikato","Reg",0.986,0.9764,1.0229
2015-06-30,"Wellington","Reg",1.0579,1.0476,1.0753
2015-06-30,"West Coast","Reg",1.0682,1.0578,1.1437
2015-09-30,"Ashburton District","TA",0.9955,0.9284,0.985
2015-09-30,"Buller District","TA",1.1585,1.0804,1.3302
2015-09-30,"Carterton District","TA",1.0695,0.9974,1.01
2015-09-30,"Central Hawkes Bay District","TA",1.178,1.0985,1.0229
2015-09-30,"Central Otago District","TA",1.0628,0.9911,1.0534
2015-09-30,"Christchurch City","TA",0.9698,0.9043,0.9767
2015-09-30,"Clutha District","TA",1.0769,1.0043,1.0081
2015-09-30,"Dunedin City","TA",1.0622,0.9905,1.1815
2015-09-30,"Far North District","TA",1.1501,1.0725,1.0451
2015-09-30,"Gisborne District","TA",1.1676,1.0889,1.0725
2015-09-30,"Gore District","TA",1.182,1.1023,1.0283
2015-09-30,"Grey District","TA",1.142,1.0649,1.0849
2015-09-30,"Hamilton City","TA",0.8927,0.8325,1.0019
2015-09-30,"Hastings District","TA",1.0777,1.005,1.0522
2015-09-30,"Hauraki District","TA",1.1263,1.0503,1.034
2015-09-30,"Horowhenua District","TA",1.167,1.0882,1.0707
2015-09-30,"Hurunui District","TA",1.0599,0.9884,0.9924
2015-09-30,"Invercargill City","TA",1.1393,1.0625,1.0369
2015-09-30,"Kaikoura District","TA",1.1019,1.0275,1.0735
2015-09-30,"Kaipara District","TA",1.0222,0.9533,1.0058
2015-09-30,"Kapiti Coast District","TA",1.1006,1.0263,1.04
2015-09-30,"Kawerau District","TA",1.1358,1.0592,1.0548
2015-09-30,"Hutt City","TA",1.1291,1.0529,1.0667
2015-09-30,"MacKenzie District","TA",1.0185,0.9498,1.0521
2015-09-30,"Manawatu District","TA",1.1393,1.0625,0.9764
2015-09-30,"Marlborough District","TA",1.1095,1.0346,1.0293
2015-09-30,"Masterton District","TA",1.1877,1.1076,1.0045
2015-09-30,"Matamata Piako District","TA",1.0435,0.9731,1.0155
2015-09-30,"Napier City","TA",1.1006,1.0263,1.057
2015-09-30,"Nelson City","TA",1.0826,1.0095,1.0762
2015-09-30,"New Plymouth District","TA",1.0351,0.9653,1.0429
2015-09-30,"New Zealand","NZ",0.8784,0.8191,1.0197
2015-09-30,"Opotiki District","TA",1.1297,1.0535,1.0759
2015-09-30,"Otorohanga District","TA",1.0937,1.0199,1.0163
2015-09-30,"Palmerston North City","TA",1.1017,1.0273,1.013
2015-09-30,"Porirua City","TA",1.1451,1.0679,1.0874
2015-09-30,"Queenstown Lakes District","TA",1.035,0.9651,1.0127
2015-09-30,"Rangitikei District","TA",1.2918,1.2047,1.0685
2015-09-30,"Rotorua District","TA",1.1021,1.0278,1.0129
2015-09-30,"Ruapehu District","TA",1.3133,1.2247,1.0698
2015-09-30,"Selwyn District","TA",1.0098,0.9417,1.0539
2015-09-30,"South Taranaki District","TA",1.1466,1.0692,1.0745
2015-09-30,"South Waikato District","TA",1.0974,1.0234,0.9865
2015-09-30,"South Wairarapa District","TA",1.2133,1.1314,1.0933
2015-09-30,"Southland District","TA",1.2468,1.1627,1.1133
2015-09-30,"Stratford District","TA",1.1207,1.0451,1.0444
2015-09-30,"Tararua District","TA",1.1624,1.0839,1.0861
2015-09-30,"Tasman District","TA",1.089,1.0155,1.0626
2015-09-30,"Taupo District","TA",1.1568,1.0788,1.0315
2015-09-30,"Tauranga City","TA",0.9779,0.9119,0.9897
2015-09-30,"Thames Coromandel District","TA",1.0719,0.9996,1.01
2015-09-30,"Timaru District","TA",0.9866,0.9201,0.978
2015-09-30,"Upper Hutt City","TA",1.1599,1.0816,1.0647
2015-09-30,"Waikato District","TA",0.9592,0.8945,1.0252
2015-09-30,"Waimakariri District","TA",1.0472,0.9766,1.046
2015-09-30,"Waimate District","TA",0.9798,0.9137,0.9014
2015-09-30,"Waipa District","TA",0.9713,0.9058,1.0102
2015-09-30,"Wairoa District","TA",1.2814,1.195,1.0291
2015-09-30,"Waitaki District","TA",1.1037,1.0292,1.0038
2015-09-30,"Waitomo District","TA",1.0887,1.0153,1.0238
2015-09-30,"Wellington City","TA",1.0988,1.0246,1.1025
2015-09-30,"Western Bay of Plenty District","TA",1.0602,0.9887,1.0109
2015-09-30,"Westland District","TA",1.138,1.0612,1.0421
2015-09-30,"Whakatane District","TA",1.1325,1.0561,1.0276
2015-09-30,"Whanganui District","TA",1.1868,1.1068,1.0555
2015-09-30,"Whangarei District","TA",1.0464,0.9758,1.0202
2015-09-30,"Auckland","Reg",0.729,0.6798,0.9912
2015-09-30,"Bay of Plenty","Reg",1.0119,0.9436,1.0034
2015-09-30,"Canterbury","Reg",0.9972,0.93,0.9911
2015-09-30,"Gisborne","Reg",1.1676,1.0889,1.0725
2015-09-30,"Hawke's Bay","Reg",1.098,1.0239,1.0531
2015-09-30,"Manawatu-Wanganui","Reg",1.1416,1.0646,1.0307
2015-09-30,"Marlborough","Reg",1.1095,1.0346,1.0293
2015-09-30,"Nelson","Reg",1.0826,1.0095,1.0761
2015-09-30,"Northland","Reg",1.0817,1.0088,1.0311
2015-09-30,"Otago","Reg",1.0254,0.9562,1.1203
2015-09-30,"Southland","Reg",1.1688,1.0899,1.0533
2015-09-30,"Taranaki","Reg",1.0496,0.9787,1.0468
2015-09-30,"Tasman","Reg",1.089,1.0155,1.0627
2015-09-30,"Waikato","Reg",0.9851,0.9186,1.0173
2015-09-30,"Wellington","Reg",1.1235,1.0477,1.0916
2015-09-30,"West Coast","Reg",1.1552,1.0773,1.1552
2015-12-31,"Ashburton District","TA",1.0173,0.9149,1.0019
2015-12-31,"Buller District","TA",1.2459,1.1206,1.3345
2015-12-31,"Carterton District","TA",1.06,0.9534,0.9763
2015-12-31,"Central Hawkes Bay District","TA",1.1719,1.054,1.0058
2015-12-31,"Central Otago District","TA",1.0796,0.971,0.9767
2015-12-31,"Christchurch City","TA",0.9974,0.897,0.9743
2015-12-31,"Clutha District","TA",1.1009,0.9901,0.9884
2015-12-31,"Dunedin City","TA",1.075,0.9668,1.1351
2015-12-31,"Far North District","TA",1.1822,1.0632,1.0331
2015-12-31,"Gisborne District","TA",1.2145,1.0923,1.0513
2015-12-31,"Gore District","TA",1.2105,1.0887,0.983
2015-12-31,"Grey District","TA",1.2734,1.1453,1.0744
2015-12-31,"Hamilton City","TA",0.8874,0.7981,0.9814
2015-12-31,"Hastings District","TA",1.0907,0.9809,1.0242
2015-12-31,"Hauraki District","TA",1.0842,0.9751,1.0415
2015-12-31,"Horowhenua District","TA",1.1829,1.0639,1.0594
2015-12-31,"Hurunui District","TA",1.0697,0.962,1.0231
2015-12-31,"Invercargill City","TA",1.1583,1.0417,1.0299
2015-12-31,"Kaikoura District","TA",1.1113,0.9995,1.1235
2015-12-31,"Kaipara District","TA",1.0021,0.9013,1.0236
2015-12-31,"Kapiti Coast District","TA",1.1229,1.0099,1.0277
2015-12-31,"Kawerau District","TA",1.1804,1.0616,1.0643
2015-12-31,"Hutt City","TA",1.1405,1.0257,1.0511
2015-12-31,"MacKenzie District","TA",1.0359,0.9317,1.0932
2015-12-31,"Manawatu District","TA",1.1463,1.031,1.0356
2015-12-31,"Marlborough District","TA",1.1286,1.015,1.0106
2015-12-31,"Masterton District","TA",1.2036,1.0825,0.9715
2015-12-31,"Matamata Piako District","TA",1.0167,0.9144,0.9838
2015-12-31,"Napier City","TA",1.1006,0.9899,1.0512
