Year,govt_Housing_Affordability_Indices_Area_Name,govt_Housing_Affordability_Indices_Category,govt_Housing_Affordability_Indices_Mortgage Affordability Index,govt_Housing_Affordability_Indices_Deposit Affordability Index,govt_Housing_Affordability_Indices_Rent Affordability Index,govt_Banks_Mortgage_Rates_Category,govt_Banks_Mortgage_Rates_Floating rate,govt_Banks_Mortgage_Rates_2 year fixed rate,govt_House_Price_Index_Category,govt_House_Price_Index_House prices (annual % change),govt_Value_of_Housing_Stock_Category,govt_Value_of_Housing_Stock_House values,figure_Category,figure_Auckland,figure_Christchurch,figure_Wellington,infometrics_avg_quarterly_income_change_Category,infometrics_avg_quarterly_income_change_nz_change,infometrics_avg_quarterly_income_change_wlg_change,infometrics_avg_quarterly_income_change_akl_change,infometrics_avg_quarterly_income_change_chc_change,infometrics_avg_quarterly_income_Category,infometrics_avg_quarterly_income_nz_level,infometrics_avg_quarterly_income_wlg_level,infometrics_avg_quarterly_income_akl_level,infometrics_avg_quarterly_income_chc_level,infometrics_avg_house_price_wide_Category,infometrics_avg_house_price_wide_...1,infometrics_avg_house_price_wide_Christchurch City Level,infometrics_avg_house_price_wide_Christchurch City % Change,infometrics_avg_house_price_wide_Christchurch City Absolute change,infometrics_avg_house_price_wide_Auckland Level,infometrics_avg_house_price_wide_Auckland % Change,infometrics_avg_house_price_wide_Auckland Absolute change,infometrics_avg_house_price_wide_Wellington City Level,infometrics_avg_house_price_wide_Wellington City % Change,infometrics_avg_house_price_wide_Wellington City Absolute change,infometrics_avg_house_price_wide_Metro areas Level,infometrics_avg_house_price_wide_Metro areas % Change,infometrics_avg_house_price_wide_Metro areas Absolute change,infometrics_avg_house_price_wide_Rural areas Level,infometrics_avg_house_price_wide_Rural areas % Change,infometrics_avg_house_price_wide_Rural areas Absolute change,rbnz_Category,rbnz_house_price_annual_pct_change,rbnz_house_value_index,rbnz_debt_servicing_pct,rbnz_floating_rate,rbnz_two_year_fixed_rate,rbnz_cpi_annual_pct_change,rbnz_unemployment_rate,statsnz_Category,statsnz_official_cash_rate,statsnz_rent_auckland,statsnz_rent_canterbury,statsnz_rent_wellington,statsnz_consents_auckland,statsnz_consents_canterbury,statsnz_consents_wellington,statsnz_population_auckland,statsnz_population_canterbury,statsnz_population_wellington,statsnz_rent_yoy_auckland,statsnz_rent_yoy_canterbury,statsnz_rent_yoy_wellington,statsnz_rent_index_auckland,statsnz_rent_index_canterbury,statsnz_rent_index_wellington,statsnz_consents_per_1000_auckland,statsnz_consents_per_1000_canterbury,statsnz_consents_per_1000_wellington,statsnz_mortgage_Auckland,statsnz_mortgage_Canterbury,statsnz_mortgage_New_Zealand,statsnz_mortgage_Wellington,statsnz_deposit_Auckland,statsnz_deposit_Canterbury,statsnz_deposit_New_Zealand,statsnz_deposit_Wellington,statsnz_rent_Auckland,statsnz_rent_Canterbury,statsnz_rent_New_Zealand,statsnz_rent_Wellington
2018,Southland,Other,1.11735,0.903475,0.985275,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Southland District,Other,1.11305,0.89995,1.0032,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Stratford District,Other,1.0527250000000001,0.850725,0.953125,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Taranaki,Other,1.034575,0.835925,1.0155,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tararua District,Other,1.06395,0.8604499999999999,0.965075,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tasman,Other,1.044125,0.843875,1.063575,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tasman District,Other,1.044125,0.843875,1.0634,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Taupo District,Other,1.054875,0.853,0.93425,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tauranga City,Other,0.9663999999999999,0.7809,0.9476,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Thames Coromandel District,Other,1.0311,0.833325,0.94065,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Timaru District,Canterbury Rural,1.05665,0.85385,0.9940249999999999,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Upper Hutt City,Wellington Urban,1.00205,0.8102,0.955725,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waikato,Other,0.910525,0.735975,0.953525,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waikato District,Other,0.86465,0.6985,0.9902,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waimakariri District,Canterbury Rural,1.191075,0.962525,1.1042,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waimate District,Canterbury Rural,1.06345,0.858675,0.9251,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waipa District,Other,0.8418,0.68025,0.9498500000000001,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Wairoa District,Other,1.182375,0.95575,0.7808999999999999,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waitaki District,Other,1.047675,0.8468249999999999,0.9948750000000001,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Waitomo District,Other,0.910325,0.7354,0.91275,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Wellington,Wellington Rural,0.9882,0.799075,1.005125,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Wellington City,Wellington Urban,0.981625,0.7935,1.023375,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,West Coast,Other,1.3161,1.0631,1.0781,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Western Bay of Plenty District,Other,1.02035,0.824475,0.9992,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Westland District,Other,1.2634,1.02065,1.01665,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Whakatane District,Other,0.990325,0.80075,0.9390000000000001,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Whanganui District,Other,1.02155,0.826325,0.8608,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Whangarei District,Other,0.926075,0.7484999999999999,0.925125,National,5.764166666666666,5.0008333333333335,National,3.6,National,1098300.75,National,4.175,3.7,4.575,National,3663.33698630137,4462.371232876712,4366.417808219178,2653.4438356164383,National,100442.24109589041,109958.70410958905,123112.52876712328,95080.89178082191,National,14,474295,-0.1,-677,1001320,1.4,13418,750871,7.2,50271,757269,2.1,15499,249448,6.4,15053,National,3.6,1098300.75,8.225,5.764166666666666,5.000833333333333,1.6,4.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Ashburton District,Canterbury Rural,1.40815,0.96625,1.0297749999999999,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Auckland,Auckland Urban,1.0323125,0.708075,1.024,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Bay of Plenty,Other,1.111375,0.7626,0.913975,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Buller District,Other,1.3697,0.939725,1.02955,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Canterbury,Canterbury Rural,1.392925,0.95545,1.091775,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Carterton District,Wellington Rural,0.99015,0.680125,0.8477,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Central Hawkes Bay District,Other,1.050875,0.72015,0.71815,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
2019,Central Otago District,Other,1.04515,0.717025,0.8838,National,5.6325,4.655833333333334,National,3.125,National,1150979,National,4.225,3.675,3.475,National,4956.086252713527,7229.223482296579,5759.039842054046,3026.899000673703,National,105395.86454824463,117184.24749232727,128868.70585373156,98106.3304326671,National,15,480815,1.4,6520,974156,-2.7,-27164,797330,6.2,46459,752979,-0.6,-4290,272073,9.1,22625,National,3.125,1150979,7.65,5.6325,4.655833333333334,1.65,4.1,National,1.375,546.5,387.5,496,14667.5,2674.5,1377.25,1680500,388600,212100,3.55,2.85,9.375,104.1,101.45,105.975,8.7325,6.885,6.49,1.0317,1.392925,1.085275,1.095075,0.707625,0.95545,0.744725,0.751675,1.0239500000000001,1.091775,1.00265,0.973675
